stage,timestamp,target_frequency_hz,repeat,expected_peak_mv,expected_vpp_mv,expected_rms_mv,seq,raw_frequency_hz,frequency_error_hz,raw_peak_code_x100,raw_peak_mv,raw_peak_error_mv,required_correction_gain,firmware_peak_mv,firmware_peak_error_mv,firmware_vpp_mv,firmware_vpp_error_mv,firmware_rms_mv,firmware_rms_error_mv,peak_count,signal_valid,adc_min,adc_max,adc_overrun
after,2026-07-31T14:28:20.668,472500,3,100.000000,200.000000,70.710678,6188,472505,5,9373,75.257692,-24.742308,1.328767836,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.100,473000,1,100.000000,200.000000,70.710678,6190,473005,5,9367,75.209516,-24.790484,1.329618974,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.100,473000,2,100.000000,200.000000,70.710678,6192,473005,5,9370,75.233604,-24.766396,1.329193268,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.100,473000,3,100.000000,200.000000,70.710678,6194,473005,5,9365,75.193458,-24.806542,1.329902929,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.530,473500,1,100.000000,200.000000,70.710678,6196,473505,5,9361,75.161341,-24.838659,1.330471202,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.530,473500,2,100.000000,200.000000,70.710678,6198,473505,5,9364,75.185429,-24.814571,1.330044951,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3214,0
after,2026-07-31T14:28:21.530,473500,3,100.000000,200.000000,70.710678,6200,473505,5,9363,75.177400,-24.822600,1.330187005,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:21.961,474000,1,100.000000,200.000000,70.710678,6202,474005,5,9361,75.161341,-24.838659,1.330471202,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.961,474000,2,100.000000,200.000000,70.710678,6204,474005,5,9357,75.129224,-24.870776,1.331039962,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:21.961,474000,3,100.000000,200.000000,70.710678,6206,474005,5,9354,75.105137,-24.894863,1.331466851,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:22.394,474500,1,100.000000,200.000000,70.710678,6208,474505,5,9354,75.105137,-24.894863,1.331466851,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3024,3215,0
after,2026-07-31T14:28:22.394,474500,2,100.000000,200.000000,70.710678,6210,474505,5,9352,75.089078,-24.910922,1.331751596,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:22.394,474500,3,100.000000,200.000000,70.710678,6212,474505,5,9354,75.105137,-24.894863,1.331466851,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:22.825,475000,1,100.000000,200.000000,70.710678,6214,475005,5,9354,75.105137,-24.894863,1.331466851,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3024,3215,0
after,2026-07-31T14:28:22.825,475000,2,100.000000,200.000000,70.710678,6216,475005,5,9347,75.048932,-24.951068,1.332463991,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3214,0
after,2026-07-31T14:28:22.825,475000,3,100.000000,200.000000,70.710678,6218,475005,5,9346,75.040903,-24.959097,1.332606562,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:23.255,475500,1,100.000000,200.000000,70.710678,6220,475505,5,9346,75.040903,-24.959097,1.332606562,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:23.255,475500,2,100.000000,200.000000,70.710678,6222,475505,5,9343,75.016816,-24.983184,1.333034456,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:23.255,475500,3,100.000000,200.000000,70.710678,6224,475505,5,9344,75.024845,-24.975155,1.332891794,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:23.686,476000,1,100.000000,200.000000,70.710678,6226,476005,5,9340,74.992728,-25.007272,1.333462626,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3024,3215,0
after,2026-07-31T14:28:23.687,476000,2,100.000000,200.000000,70.710678,6228,476005,5,9337,74.968640,-25.031360,1.333891071,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:23.687,476000,3,100.000000,200.000000,70.710678,6230,476005,5,9340,74.992728,-25.007272,1.333462626,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3214,0
after,2026-07-31T14:28:24.117,476500,1,100.000000,200.000000,70.710678,6232,476505,5,9338,74.976670,-25.023330,1.333748225,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3024,3215,0
after,2026-07-31T14:28:24.117,476500,2,100.000000,200.000000,70.710678,6234,476505,5,9338,74.976670,-25.023330,1.333748225,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:24.117,476500,3,100.000000,200.000000,70.710678,6236,476505,5,9332,74.928494,-25.071506,1.334605757,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:24.548,477000,1,100.000000,200.000000,70.710678,6238,477005,5,9327,74.888348,-25.111652,1.335321210,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:24.548,477000,2,100.000000,200.000000,70.710678,6240,477005,5,9333,74.936524,-25.063476,1.334462759,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:24.548,477000,3,100.000000,200.000000,70.710678,6242,477005,5,9331,74.920465,-25.079535,1.334748786,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:24.979,477500,1,100.000000,200.000000,70.710678,6244,477505,5,9329,74.904407,-25.095593,1.335034937,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:24.979,477500,2,100.000000,200.000000,70.710678,6246,477505,5,9327,74.888348,-25.111652,1.335321210,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:24.979,477500,3,100.000000,200.000000,70.710678,6248,477505,5,9325,74.872290,-25.127710,1.335607606,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:25.412,478000,1,100.000000,200.000000,70.710678,6250,478005,5,9319,74.824115,-25.175885,1.336467531,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:25.412,478000,2,100.000000,200.000000,70.710678,6252,478005,5,9321,74.840173,-25.159827,1.336180767,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:25.412,478000,3,100.000000,200.000000,70.710678,6254,478005,5,9320,74.832144,-25.167856,1.336324134,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3213,0
after,2026-07-31T14:28:25.841,478500,1,100.000000,200.000000,70.710678,6256,478505,5,9317,74.808056,-25.191944,1.336754419,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:25.841,478500,2,100.000000,200.000000,70.710678,6258,478505,5,9316,74.800027,-25.199973,1.336897910,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:25.841,478500,3,100.000000,200.000000,70.710678,6260,478505,5,9319,74.824115,-25.175885,1.336467531,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:26.272,479000,1,100.000000,200.000000,70.710678,6262,479005,5,9312,74.767910,-25.232090,1.337472178,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3215,0
after,2026-07-31T14:28:26.272,479000,2,100.000000,200.000000,70.710678,6264,479005,5,9312,74.767910,-25.232090,1.337472178,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:26.272,479000,3,100.000000,200.000000,70.710678,6266,479005,5,9314,74.783969,-25.216031,1.337184982,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:26.703,479500,1,100.000000,200.000000,70.710678,6268,479505,5,9308,74.735794,-25.264206,1.338046941,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:26.703,479500,2,100.000000,200.000000,70.710678,6270,479505,5,9309,74.743823,-25.256177,1.337903204,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:26.703,479500,3,100.000000,200.000000,70.710678,6272,479505,5,9311,74.759881,-25.240119,1.337615823,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:27.133,480000,1,100.000000,200.000000,70.710678,6274,480005,5,9304,74.703677,-25.296323,1.338622198,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:27.133,480000,2,100.000000,200.000000,70.710678,6276,480005,5,9309,74.743823,-25.256177,1.337903204,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:27.133,480000,3,100.000000,200.000000,70.710678,6278,480005,5,9307,74.727764,-25.272236,1.338190709,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:27.563,480500,1,100.000000,200.000000,70.710678,6280,480505,5,9299,74.663531,-25.336469,1.339341964,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:27.563,480500,2,100.000000,200.000000,70.710678,6282,480505,5,9298,74.655502,-25.344498,1.339486010,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:27.563,480500,3,100.000000,200.000000,70.710678,6284,480505,5,9301,74.679589,-25.320411,1.339053965,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:27.994,481000,1,100.000000,200.000000,70.710678,6286,481005,5,9296,74.639443,-25.360557,1.339774196,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3025,3215,0
after,2026-07-31T14:28:27.994,481000,2,100.000000,200.000000,70.710678,6288,481005,5,9296,74.639443,-25.360557,1.339774196,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:27.994,481000,3,100.000000,200.000000,70.710678,6290,481006,6,9292,74.607326,-25.392674,1.340350939,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:28.426,481500,1,100.000000,200.000000,70.710678,6292,481505,5,9291,74.599297,-25.400703,1.340495202,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3024,3215,0
after,2026-07-31T14:28:28.426,481500,2,100.000000,200.000000,70.710678,6294,481505,5,9288,74.575210,-25.424790,1.340928179,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3022,3214,0
after,2026-07-31T14:28:28.426,481500,3,100.000000,200.000000,70.710678,6296,481505,5,9287,74.567180,-25.432820,1.341072567,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:28.857,482000,1,100.000000,200.000000,70.710678,6298,482005,5,9287,74.567180,-25.432820,1.341072567,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:28.857,482000,2,100.000000,200.000000,70.710678,6300,482005,5,9283,74.535064,-25.464936,1.341650428,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:28.857,482000,3,100.000000,200.000000,70.710678,6302,482005,5,9290,74.591268,-25.408732,1.340639497,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:29.287,482500,1,100.000000,200.000000,70.710678,6304,482505,5,9280,74.510976,-25.489024,1.342084151,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:29.287,482500,2,100.000000,200.000000,70.710678,6306,482505,5,9280,74.510976,-25.489024,1.342084151,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:29.287,482500,3,100.000000,200.000000,70.710678,6308,482505,5,9281,74.519005,-25.480995,1.341939546,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3212,0
after,2026-07-31T14:28:29.718,483000,1,100.000000,200.000000,70.710678,6310,483005,5,9277,74.486888,-25.513112,1.342518155,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:29.718,483000,2,100.000000,200.000000,70.710678,6312,483005,5,9276,74.478859,-25.521141,1.342662885,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:29.718,483000,3,100.000000,200.000000,70.710678,6314,483006,6,9277,74.486888,-25.513112,1.342518155,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3213,0
after,2026-07-31T14:28:30.148,483500,1,100.000000,200.000000,70.710678,6316,483505,5,9270,74.430684,-25.569316,1.343531923,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:30.149,483500,2,100.000000,200.000000,70.710678,6318,483505,5,9272,74.446742,-25.553258,1.343242119,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:30.149,483500,3,100.000000,200.000000,70.710678,6320,483505,5,9272,74.446742,-25.553258,1.343242119,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3213,0
after,2026-07-31T14:28:30.579,484000,1,100.000000,200.000000,70.710678,6322,484005,5,9264,74.382509,-25.617491,1.344402086,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:30.579,484000,2,100.000000,200.000000,70.710678,6324,484005,5,9267,74.406596,-25.593404,1.343966864,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:30.579,484000,3,100.000000,200.000000,70.710678,6326,484005,5,9269,74.422655,-25.577345,1.343676872,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:31.013,484500,1,100.000000,200.000000,70.710678,6328,484505,5,9262,74.366450,-25.633550,1.344692391,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:31.013,484500,2,100.000000,200.000000,70.710678,6330,484505,5,9262,74.366450,-25.633550,1.344692391,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:31.013,484500,3,100.000000,200.000000,70.710678,6332,484505,5,9266,74.398567,-25.601433,1.344111906,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:31.443,485000,1,100.000000,200.000000,70.710678,6334,485005,5,9258,74.334334,-25.665666,1.345273377,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:31.443,485000,2,100.000000,200.000000,70.710678,6336,485005,5,9256,74.318275,-25.681725,1.345564059,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:31.443,485000,3,100.000000,200.000000,70.710678,6338,485005,5,9259,74.342363,-25.657637,1.345128084,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3213,0
after,2026-07-31T14:28:31.873,485500,1,100.000000,200.000000,70.710678,6340,485505,5,9252,74.286158,-25.713842,1.346145798,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3215,0
after,2026-07-31T14:28:31.873,485500,2,100.000000,200.000000,70.710678,6342,485505,5,9256,74.318275,-25.681725,1.345564059,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:31.873,485500,3,100.000000,200.000000,70.710678,6344,485505,5,9257,74.326304,-25.673696,1.345418702,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:32.303,486000,1,100.000000,200.000000,70.710678,6346,486005,5,9251,74.278129,-25.721871,1.346291312,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3026,3215,0
after,2026-07-31T14:28:32.303,486000,2,100.000000,200.000000,70.710678,6348,486005,5,9249,74.262071,-25.737929,1.346582433,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:32.304,486000,3,100.000000,200.000000,70.710678,6350,486005,5,9251,74.278129,-25.721871,1.346291312,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3213,0
after,2026-07-31T14:28:32.735,486500,1,100.000000,200.000000,70.710678,6352,486505,5,9244,74.221925,-25.778075,1.347310788,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:32.735,486500,2,100.000000,200.000000,70.710678,6354,486505,5,9241,74.197837,-25.802163,1.347748179,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3213,0
after,2026-07-31T14:28:32.735,486500,3,100.000000,200.000000,70.710678,6356,486505,5,9247,74.246012,-25.753988,1.346873681,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:33.166,487000,1,100.000000,200.000000,70.710678,6358,487006,6,9242,74.205866,-25.794134,1.347602351,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:33.166,487000,2,100.000000,200.000000,70.710678,6360,487005,5,9243,74.213896,-25.786104,1.347456554,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:33.166,487000,3,100.000000,200.000000,70.710678,6362,487005,5,9242,74.205866,-25.794134,1.347602351,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3214,0
after,2026-07-31T14:28:33.597,487500,1,100.000000,200.000000,70.710678,6364,487506,6,9234,74.141633,-25.858367,1.348769864,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:33.597,487500,2,100.000000,200.000000,70.710678,6366,487505,5,9235,74.149662,-25.850338,1.348623814,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:33.597,487500,3,100.000000,200.000000,70.710678,6368,487505,5,9234,74.141633,-25.858367,1.348769864,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:34.030,488000,1,100.000000,200.000000,70.710678,6370,488005,5,9232,74.125574,-25.874426,1.349062059,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3215,0
after,2026-07-31T14:28:34.030,488000,2,100.000000,200.000000,70.710678,6372,488005,5,9235,74.149662,-25.850338,1.348623814,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3212,0
after,2026-07-31T14:28:34.030,488000,3,100.000000,200.000000,70.710678,6374,488006,6,9231,74.117545,-25.882455,1.349208203,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3213,0
after,2026-07-31T14:28:34.460,488500,1,100.000000,200.000000,70.710678,6376,488505,5,9225,74.069370,-25.930630,1.350085737,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:34.460,488500,2,100.000000,200.000000,70.710678,6378,488506,6,9229,74.101487,-25.898513,1.349500588,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:34.460,488500,3,100.000000,200.000000,70.710678,6380,488505,5,9224,74.061341,-25.938659,1.350232104,100.100000,0.100000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3213,0
after,2026-07-31T14:28:34.890,489000,1,100.000000,200.000000,70.710678,6382,489005,5,9222,74.045282,-25.954718,1.350524932,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3025,3214,0
after,2026-07-31T14:28:34.890,489000,2,100.000000,200.000000,70.710678,6384,489005,5,9226,74.077399,-25.922601,1.349939402,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3024,3214,0
after,2026-07-31T14:28:34.890,489000,3,100.000000,200.000000,70.710678,6386,489005,5,9226,74.077399,-25.922601,1.349939402,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3212,0
